id,name,host_id,host_name,neighbourhood,postcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,availability_365
4438036,"2 beautiful double bedrooms, central Bristol",8618313,Luke And Caroline,Cotham,BS6 6HS,51.4650294154,-2.6033322439,House,Private room,4,1.5,2,2,80,1,61,2018-11-04,1.61,98,10,10,10,10,10,10,2,63
4454288,Beautiful large ensuite bedroom in central Bristol,8618313,Luke And Caroline,Cotham,BS6 6HS,51.4650582849,-2.6052920264,House,Private room,2,1.5,1,1,45,2,156,2018-10-24,3.22,97,10,10,10,10,10,10,2,65
4474040,"Double, and Two single rooms available in Westbury",23213540,Julia,Westbury-on-Trym & Henleaze,BS9 3PL,51.495201872,-2.6344035264,House,Private room,1,1,1,1,55,1,0,,,,,,,,,,1,365
4521395,"Stylish studio flat,central Bristol",23421319,Ian,Brislington East,BS4 4AW,51.4516560176,-2.5450235167,Apartment,Entire home/apt,2,1,0,1,65,2,90,2018-07-31,1.93,91,10,9,10,10,9,9,1,289
4531411,"Peaceful hill-top room near park, Sleeps 1-3",23494368,Charlotte,Windmill Hill,BS3,51.4391294847,-2.5918681393,House,Private room,3,1,1,2,27,4,170,2018-10-25,3.51,88,9,9,10,10,9,9,11,163
4542428,Comfortable loft room in Horfield!,23554690,Chandra,Horfield,BS7 8SX,51.4885354899,-2.5853041099,Loft,Private room,1,1,1,1,35,1,40,2018-07-17,0.82,94,9,9,10,10,10,9,1,321
4543852,Cosy Eco-Cabin with lake views,23560849,Ruby,Eastville,BS16 1BN,51.4768217097,-2.5562303592,Guesthouse,Entire home/apt,3,1,1,2,49,1,324,2018-11-15,6.63,95,10,9,10,10,9,9,1,83
4570407,Private Room with Private Bath in Central Bristol,5092392,Lydia,Ashley,BS2 8RZ,51.4605048542,-2.5859241742,Apartment,Private room,1,2,1,1,60,7,20,2018-09-16,0.48,100,10,10,10,10,10,10,1,6
4592103,Victorian Maisonette,23701375,Erik,Horfield,BS7,51.4911038089,-2.5835102427,Apartment,Entire home/apt,6,1,2,3,99,2,76,2018-10-21,1.57,98,10,10,10,10,9,10,2,327
4640622,Bristol City Centre Apartment,16363556,Joanne,Central,BS1 1DZ,51.4557376065,-2.5960056317,Apartment,Entire home/apt,4,1,1,1,60,2,89,2018-10-14,1.84,91,9,9,10,10,10,9,1,338
4641900,"Greenbank, characterful,  vegetarian house",24033662,Lesley,Eastville,BS5 6LN,51.4709835081,-2.5529209232,House,Private room,1,1,1,1,28,1,8,2018-10-06,0.17,95,10,10,10,10,10,10,1,324
4683454,Spacious 1-bedroom Stokes Croft,570334,Eta,Ashley,bs2 8ar,51.462409221,-2.5870832165,Apartment,Entire home/apt,2,1,1,2,58,3,4,2018-01-17,0.09,85,8,7,9,10,10,8,1,0
4687023,"Cosy double room, nice modern flat",24233051,Marie,Central,BS2 8HP,51.4598270106,-2.592198298,Apartment,Private room,4,1,1,1,55,2,11,2015-09-04,0.26,91,10,8,10,10,10,9,1,0
4800697,Large sunny double room in Victorian House,24733888,Anna,St George West,BS5 8EB,51.4586025196,-2.5494221349,House,Private room,2,1,1,1,22,2,16,2018-01-29,0.34,99,10,10,10,10,9,10,3,0
4950212,Private Room in Stoke Bishop,25514058,Luciene,Stoke Bishop,BS9 1DU,51.4797381694,-2.6471836918,Apartment,Private room,1,1,1,1,28,1,21,2018-07-13,0.55,100,10,10,10,10,9,10,1,293
4980379,A superb spacious apartment.,25674676,Tom,Clifton Down,BS6 6TY,51.4698726204,-2.6121775907,Apartment,Entire home/apt,3,1,1,1,79,2,101,2018-10-31,2.19,96,10,9,10,10,10,9,1,122
5027387,Franks Place,24770635,Kerry,Stoke Bishop,BS9 1LZ,51.4747271839,-2.625707748,Apartment,Entire home/apt,4,2,2,2,125,2,85,2018-10-05,1.82,98,10,10,10,10,10,10,1,302
5032287,"Victorian house with loft, Bristol",9698026,Danielle,Eastville,BS5 6HN,51.4685029561,-2.5560746271,House,Entire home/apt,5,2,2,2,100,2,32,2018-08-26,0.8,96,10,10,10,10,9,9,2,54
5039419,Comfortable two bedroom house in Bristol,7760148,Ed,Easton,BS5 6BW,51.46664471,-2.5604439886,House,Entire home/apt,4,1,2,2,70,21,36,2018-10-31,0.88,94,9,9,10,10,9,10,1,293
5082540,Quiet Central Apartment. Montpelier. All inc.,26207618,Sean,Ashley,BS6 5NE,51.4670255603,-2.5829850529,Apartment,Entire home/apt,2,1,1,1,50,20,46,2018-09-13,1.43,96,9,9,10,10,10,10,1,148
5124873,Detached cottage v.near University,11545251,Hattie,Central,BS2 8DE,51.4613422677,-2.6028798038,Apartment,Entire home/apt,2,1,1,1,69,2,65,2018-11-04,1.76,99,10,10,10,10,10,10,1,148
5267860,Central Bristol - A light & welcoming garden flat,27267193,Catherine,Redland,BS6 6AD,51.4697048618,-2.5945787296,Apartment,Entire home/apt,2,1,1,1,73,1,70,2018-10-07,2.5,98,10,10,10,10,10,10,1,347
5295347,Gorgeous flat in Heart of Clifton,19389644,Jules,Clifton Down,BS8 2BJ,51.4588776688,-2.6103291863,Apartment,Entire home/apt,2,1,1,1,75,2,265,2018-11-16,5.92,97,10,10,10,10,10,10,1,336
5393069,Two bed flat Clifton+Balcony+Parkng,27954975,Johnie,Clifton Down,BS8 1LH,51.4592562791,-2.6100118756,Apartment,Entire home/apt,4,1,2,2,80,2,206,2018-11-02,4.78,96,10,10,10,10,10,10,2,331
5441708,Cosy Attic Room in Southville,28214217,Sarah,Southville,BS3 1PD,51.4432903274,-2.6083924904,House,Private room,1,2.5,1,1,28,2,50,2018-11-14,1.11,97,10,10,10,10,10,10,3,65
5496194,Sunny room in happy house,3309796,Becky & Rachel,Lawrence Hill,BS5 0JF,51.4653076345,-2.5669744553,Townhouse,Private room,2,1,1,1,28,2,173,2018-10-27,3.83,97,10,10,10,10,9,10,1,59
5503904,Comfortable Attic Room in Southville,28214217,Sarah,Southville,BS31PD,51.4412149148,-2.6087910295,House,Private room,1,2.5,1,1,28,2,34,2018-09-08,0.78,97,10,10,10,10,10,10,3,65
5524997,"Light-filled flat, near cafes, restaurants, shops",23306252,Rosemary,Clifton Down,BS6 6NB,51.4677229378,-2.6094801275,Apartment,Entire home/apt,2,1,1,1,75,2,11,2018-04-20,0.67,98,10,10,10,10,10,10,1,1
5536298,Bright 1 Bed flat - City Center,7473303,Tianxin,Hotwells & Harbourside,BS1 5QH,51.4511766856,-2.6043839294,Apartment,Entire home/apt,4,2,2,1,109,2,3,2015-11-03,0.08,100,10,10,9,10,10,10,1,0
5566863,Family home in central Bristol,25648545,Rob,Redland,BS7 8DN,51.4727762762,-2.5971320855,House,Entire home/apt,8,3,5,5,98,2,11,2018-08-12,0.34,100,10,10,10,10,10,10,1,288
5613882,one double room,10368086,Sara,Cotham,BS6,51.4715815294,-2.6110973414,Bed and breakfast,Private room,2,1,1,1,60,1,36,2018-10-21,1.25,98,10,10,10,10,10,10,3,88
5648346,"Charming, 3 bed family home available in August",29271997,Katy,Knowle,BS4 2DW,51.4367321447,-2.5734312921,House,Entire home/apt,5,2,3,3,80,7,3,2017-08-29,0.07,100,10,10,10,10,10,10,2,0
5649344,Double room with amazing city views in family home,29271997,Katy,Knowle,BS4,51.4386478195,-2.5729674729,House,Private room,2,1,1,1,55,2,14,2018-11-12,1.71,100,10,10,10,10,10,10,2,82
5659411,Gloucester Road Single Room,29334528,Annette,Bishopston & Ashley Down,BS7 9HS,51.4803498135,-2.582507835,Townhouse,Private room,1,1,1,1,22,1,103,2018-11-15,2.32,94,10,10,10,10,9,10,2,56
5723236,Quiet room in great location,29674675,Prue,Bishopston & Ashley Down,BS7 8NL,51.4757807753,-2.5903756876,Townhouse,Private room,2,0.5,1,1,25,1,91,2018-08-27,2.12,94,10,10,10,10,10,9,6,325
5748368,Sheils' Place,14505869,Sheilagh,Bishopston & Ashley Down,,51.4799778681,-2.5846908122,House,Private room,2,1,1,1,49,1,30,2018-11-11,1.05,100,10,10,10,10,10,10,1,364
5752534,Big sunny twin room on glorious  Gloucester Road,29674675,Prue,Redland,BS7 8NL,51.475482367,-2.5920199684,Townhouse,Private room,2,0.5,1,2,25,1,133,2018-10-26,3.09,94,10,10,10,10,10,9,6,323
5752786,Big 4 poster bedroom with shower on Gloucester Rd,29674675,Prue,Bishopston & Ashley Down,,51.4754405024,-2.5899904109,t,Private room,Private room,2,1,1,27,1,141,2018-11-03,3.25,2018-11-03,94,10,10,10,10,10,6,322
5753753,Quiet room in brilliant location,29674675,Prue,Redland,BS7 8NL,51.474998906,-2.5913969747,Townhouse,Private room,2,0.5,1,1,23,1,104,2018-10-26,2.4,93,10,10,10,10,10,9,6,323
5884754,"Cozy Modern Cottage in Brislington
",22532990,Byron,Brislington East,BS4 4PU,51.4383316168,-2.5462880043,House,Private room,1,1,1,1,40,1,0,,,,,,,,,,1,365
5890330,Quiet double room close to centre,7588995,Olivia,Ashley,BS6 5JP,51.4696030219,-2.5826136942,House,Private room,2,1,1,1,40,1,79,2017-11-19,1.8,93,10,10,10,10,10,9,2,289
5890872,"Private cosy flat, free road parking and garden",25846068,Liz And James,Windmill Hill,BS3 4NZ,51.4380843887,-2.5947312341,Apartment,Entire home/apt,2,1,1,1,50,2,195,2018-11-11,4.45,92,10,9,10,10,9,9,1,316
5914708,Small Double Room: Stokes Croft & Centre,8701944,Samantha,Ashley,BS2 8XG,51.4633866759,-2.5839960323,House,Private room,2,1,1,1,33,2,61,2018-10-21,1.39,93,10,9,10,10,9,9,1,178
5921924,Lovely single room ground floor,30753275,Sylvia,Westbury-on-Trym & Henleaze,BS9 3QG,51.4925595098,-2.6189375414,House,Private room,1,1,1,1,22,2,100,2018-11-09,2.32,96,10,10,10,10,10,10,1,75
5923926,Lovely 1 Bed Attic near city centre,21546627,Carlos,St George West,BS5 8AD,51.4599843054,-2.5489565981,Apartment,Entire home/apt,3,1,1,1,55,1,8,2017-03-26,0.19,90,9,10,10,10,9,9,1,0
5974661,Modern 4 Bedroom House - Perfect for Families,29514308,Gavin,Redland,BS6 7RB,51.4775646459,-2.6052634376,House,Entire home/apt,7,2.5,4,4,142,3,16,2018-09-05,0.39,99,10,10,10,10,9,10,1,44
5984540,Victoria Park Rooms - Ensuite attic studio,13625482,Celia,Windmill Hill,BS3 4QF,51.4384790565,-2.5881643822,House,Private room,2,1,1,1,35,2,193,2018-11-11,4.65,98,10,10,10,10,10,10,3,31
5987632,Cosy Flat in Clifton Village,31057425,Gloria,Clifton,BS8 4HR,51.4536712513,-2.6199052446,Apartment,Entire home/apt,2,1,1,1,60,3,7,2016-11-15,0.18,91,10,10,10,10,10,10,1,0
5993949,Lovely rooms in share house,30214662,Claudia,Ashley,BS7 9AW,51.476045406,-2.5810300283,Guesthouse,Private room,4,3,2,4,22,1,37,2018-03-11,0.98,83,9,9,9,9,9,9,3,320
6003828,Georgian flat in heart of Clifton,31130834,Sophie,Clifton,BS8 1JG,51.455301971,-2.6100139716,Apartment,Entire home/apt,2,1,1,1,64,14,2,2015-08-23,0.05,90,10,10,10,10,10,10,1,0
6031105,Peaceful cosy room on Windmill Hill !,23494368,Charlotte,Windmill Hill,BS3 4LJ,51.4390623699,-2.5896530971,House,Private room,2,1,1,1,25,4,110,2018-10-12,2.59,85,9,8,9,9,9,9,11,166
6102243,Modern Apartment With Roof Garden,14666719,Carl & Natalie,Bedminster,BS3 3NG,51.4364609778,-2.602616531,Condominium,Entire home/apt,4,2,2,2,130,1,76,2017-12-11,1.79,94,10,9,10,10,9,9,1,260
6103069,Large Victorian house overlooking park,31667040,Myles,Ashley,BS6 5BS,51.470835766,-2.5870361913,House,Entire home/apt,7,2.5,4,5,156,3,6,2018-07-29,0.17,92,10,10,10,10,9,10,1,0
6111392,"Quiet, comfy double room.",21562339,Becki,Easton,BS5 9NL,51.457792948,-2.5581690008,House,Private room,2,1,1,1,35,1,48,2017-09-19,1.11,94,9,10,10,10,9,9,1,0
6127021,Large Light & airy ensuite room (private bathroom),13093021,Katie,Central,BS8 2AA,51.4623986567,-2.6070660323,House,Private room,1,1,1,1,31,5,24,2018-08-25,0.58,97,10,10,10,10,10,10,3,274
6138617,Number 10 in Clifton,2401201,Jane,Clifton,BS8 1AF,51.4521028718,-2.6158629019,Apartment,Private room,2,1,1,1,35,1,102,2018-11-11,2.39,92,9,9,10,10,10,9,3,80
6195762,Warm welcome from Italy and Spain,30214662,Claudia,Bishopston & Ashley Down,BS7 9AW,51.4762532064,-2.5824916082,House,Private room,6,1.5,2,6,29,1,89,2017-07-23,2.22,86,9,9,9,9,9,9,3,354
6206974,Massive loft room in Montpelier.,1297767,Lawrence,Ashley,BS6 5ES,51.469870546,-2.5832138135,House,Private room,2,1,1,1,46,2,127,2018-10-24,2.94,100,10,10,10,10,10,10,3,30
6307289,Large en-suite just off high street,4656507,Travis,Redland,BS7 8DB,51.4708730445,-2.5936551039,Apartment,Private room,1,1,1,1,42,3,9,2016-09-18,0.21,93,10,9,10,10,9,9,1,153
6347144,Beautiful 1 Bed River Loft at Paintworks,11141720,Dee,Brislington West,BS4 3EH,51.4433322822,-2.5680397339,Loft,Entire home/apt,3,1,1,1,120,1,65,2018-09-25,1.54,97,10,10,10,10,9,9,7,0
6362232,Large loft 2 double beds free parking. Art & views,21295528,Helen,Southville,BS3 1LE,51.4425960176,-2.6085676781,House,Private room,4,1.5,1,2,50,1,357,2018-11-14,8.6,97,10,10,10,10,10,10,2,258
6374568,"Lovely, sunny single room (♀ only).",6353043,Cat,Clifton,BS84EJ,51.4530756781,-2.6184177617,Apartment,Private room,1,1,1,1,40,1,11,2015-09-28,0.26,98,10,10,10,10,10,10,1,0
6376019,Double room with private lounge +WC,5100050,Andy,Ashley,BS2 8YG,51.463781891,-2.5837543897,Apartment,Private room,2,1,1,1,29,2,19,2018-07-30,0.45,86,9,9,10,10,9,9,2,296
6388411,City centre 2 dbl bedroom & garden.,2914982,Syadid,Lawrence Hill,BS1,51.4571461435,-2.5826554549,Apartment,Entire home/apt,4,1,2,2,120,1,173,2018-09-23,4.12,96,10,10,10,10,10,10,1,322
6398905,"Characterful Victorian home in Easton, Bristol",14556974,Cassy,Lawrence Hill,BS5,51.4664003653,-2.5664370931,House,Entire home/apt,5,1,2,3,80,7,1,2017-07-20,0.06,100,10,10,,10,,,2,135
6406525,3BD central - discount January 2019,13685989,Juliet,Redland,BS7 8EN,51.4729525981,-2.5930956742,Townhouse,Entire home/apt,6,2,3,4,210,5,16,2018-03-24,0.39,99,10,10,10,10,10,10,2,357
6423395,Spacious and cosy family home,29443025,Rachel,Easton,BS5,51.4687409961,-2.558002968,House,Private room,4,1.5,1,3,32,1,208,2018-10-28,5.22,97,10,10,10,10,9,10,2,341
6424625,Double room in historic house.,33518650,Mariti,Westbury-on-Trym & Henleaze,BS9 2AU,51.4902521144,-2.6352481013,House,Private room,2,1,1,1,40,1,19,2018-10-07,0.46,98,10,10,10,10,9,10,2,4
6429176,Beautiful en-suite king size room,33518650,Mariti,Westbury-on-Trym & Henleaze,BS9 2AU,51.4897393299,-2.6349939877,House,Private room,2,1,1,1,65,2,15,2018-09-30,0.36,99,10,10,10,10,10,10,2,3
6492912,Cosy double room in Clifton,18094242,Aniket,Clifton Down,BS8 2JY,51.4653853496,-2.6164337544,Apartment,Private room,2,1,1,1,35,2,35,2018-10-08,0.9,95,10,10,10,10,10,10,3,66
6550044,"En suite, spacious loft room.",34259390,Lotty And Jack,Ashley,BS2 9XX,51.4700290961,-2.5768550405,House,Private room,3,1,1,2,50,7,26,2017-08-13,1.31,99,10,10,10,10,9,9,1,24
6568875,Spacious 2 bed in the heart of Bris,21160367,Sophie,Clifton,BS8 4LY,51.4501734791,-2.621636506,Apartment,Entire home/apt,4,1,2,2,85,2,101,2018-10-07,2.4,94,10,9,10,10,10,10,1,178
6613273,DINGLE CORNER,34607760,Peter,Avonmouth & Lawrence Weston,BS9 2QN,51.4954527351,-2.6490668266,House,Entire home/apt,5,1.5,3,3,125,5,2,2016-04-29,0.05,,,,,,,,1,180
6668238,Stylish Family Home. The best address in Bristol!,5384773,Lisa,Redland,BS7,51.4746245846,-2.597183172,House,Entire home/apt,10,2.5,5,5,325,2,42,2018-11-11,1.03,97,10,9,9,10,9,9,2,352
6738144,Harbourside,35284785,Eileen,Hotwells & Harbourside,BS1,51.447891773,-2.6048080632,Apartment,Entire home/apt,4,2,1,3,67,2,43,2018-09-10,2.22,96,10,9,10,10,10,10,1,45
6743580,Share artists' home in artist quarter,35310246,Deborah,Ashley,BS6 5PZ,51.4666635339,-2.5890047153,House,Private room,2,1,1,1,55,1,14,2017-05-14,0.55,99,10,10,10,10,10,10,1,23
6809380,Room in friendly household,9266236,Catherine,Bishopston & Ashley Down,BS7 8SG,51.4844805258,-2.5877565653,Bed and breakfast,Private room,1,1,1,1,30,2,36,2018-11-12,0.93,97,10,9,10,10,10,10,2,4
6818070,2 DoubleBed Flat in Victorian home,29944566,Susie,Ashley,BS6 5JA,51.4700433283,-2.5814951983,Apartment,Entire home/apt,5,1,2,2,109,1,64,2016-12-11,1.64,85,10,10,10,10,9,9,1,289
6819601,Stunning Georgian garden terrace,35711100,Sam,Clifton,BS8 4PJ,51.4521700639,-2.6203945043,Apartment,Entire home/apt,4,1,1,2,76,1,21,2015-10-18,0.51,90,9,8,9,9,10,8,1,0
6832904,Double room with private bathroom,35723355,Hannah,Bishopston & Ashley Down,BS7 9DN,51.4762915268,-2.5884522921,Townhouse,Private room,2,1,1,1,50,1,88,2018-11-04,2.12,98,10,10,10,10,10,10,1,357
6874942,Garden Flat near Whiteladies Road with Parking,12329887,Sarah & Mark,Clifton Down,BS6 6LX,51.4663468562,-2.6115465114,Apartment,Entire home/apt,2,1,1,1,83,2,230,2018-11-08,5.53,99,10,10,10,10,10,10,1,293
6876686,"Spacious house on hill, views over central Bristol",36036092,Rachel,Windmill Hill,BS3 5BY,51.4370589307,-2.5801455437,House,Entire home/apt,6,1,3,4,90,5,0,,,,,,,,,,1,0
6889233,Large Comfortable Double Room,32049470,Verity,Clifton Down,City of Bristol,51.4579210589,-2.6119706375,Townhouse,Private room,2,4,1,1,35,7,14,2018-06-09,0.39,71,8,7,8,8,9,8,10,361
6889243,Comfortable Double Room For Single Occupancy,32049470,Verity,Clifton Down,City of Bristol,51.4585563389,-2.6114789356,Townhouse,Private room,1,4,1,1,32,7,19,2018-09-13,0.53,79,8,9,9,9,10,8,10,341
6889301,Cosy Room For One Person,32049470,Verity,Clifton Down,,51.458706347,-2.611422382,Townhouse,Private room,1,4,1,1,29,7,19,2018-10-13,0.51,78,9,8,9,9,9,8,10,340
6944644,Double room From 17 to 28 February,36413611,Maria,Ashley,BS6 5LN,51.4662078283,-2.5811027477,House,Private room,1,1.5,1,1,22,11,0,,,,,,,,,,1,0
6995422,Room in Pretty Shared House,15362629,Sam,Easton,BS5 9HJ,51.4593627657,-2.5558890249,Townhouse,Private room,2,1,1,1,26,1,20,2016-09-29,0.49,96,9,9,10,10,9,9,1,0
7048122,one  doubleand one single room,10368086,Sara,Cotham,BS6 6UE,51.4715536542,-2.6105122853,House,Private room,3,1,1,2,80,2,11,2016-10-03,0.29,96,9,10,10,10,10,10,3,0
7050002,Beautiful house near city centre,29171318,Kara,Ashley,BS2 9RQ,51.4666420083,-2.5756922291,House,Entire home/apt,5,1,2,3,100,2,31,2018-07-29,0.76,96,10,9,10,10,9,9,1,30
7059500,Stylish central flat with parking Stokes Croft,29674675,Prue,Ashley,BS1 3RB,51.4637825969,-2.5894825383,Apartment,Entire home/apt,4,1,2,2,70,2,103,2018-10-21,2.61,93,9,9,10,10,9,9,6,311
7068380,Family house in heart of Bristol,37060301,Oliver,Ashley,BS6,51.4717918521,-2.5839089762,House,Entire home/apt,12,4,5,7,260,4,18,2018-08-24,0.6,100,10,10,10,10,10,10,1,0
7112150,"Lovely Family Home, Central Bristol",37256313,Louise,Ashley,BS6 5EJ,51.4695737409,-2.5848908243,House,Entire home/apt,5,1,2,3,50,3,10,2018-04-06,0.28,84,9,8,9,9,9,9,1,0
7120612,Pill Harbourside double bedroom,19909822,Alan,Avonmouth & Lawrence Weston,Bristol,51.4817231528,-2.683206425,t,Private room,Private room,2,1,1,38,2,12,2018-10-12,0.3,2018-10-12,100,10,10,10,10,10,1,365
7126385,Lovely double room in family home,13093021,Katie,Central,BS8 2AA,51.4608769746,-2.6071028729,House,Private room,1,1,1,1,27,5,15,2018-10-01,0.47,93,9,9,10,9,10,9,3,283
7138129,Green Room at Kings Weston House,25679441,Josh,Avonmouth & Lawrence Weston,BS11 0UR,51.4953228944,-2.6608497809,House,Private room,2,1,1,1,67,1,0,,,,,,,,,,1,0
7141508,A Unique Bristol Harbour Apartment,37400137,Angela,Hotwells & Harbourside,BS1 5AT,51.4503374085,-2.6061820484,Apartment,Entire home/apt,4,1,1,1,98,3,55,2018-09-29,1.37,98,10,10,10,10,10,10,2,339
7157058,Garden Apartment of Georgian house,35203761,Sara And Derek,Hotwells & Harbourside,BS1,51.4477816904,-2.6072127835,Apartment,Entire home/apt,2,1,1,1,75,2,170,2018-11-12,5.4,100,10,10,10,10,10,10,1,20
7159559,1 bed apartment - Central Bristol,37494463,Scarlett,Lawrence Hill,BS2 0BA,51.4571963968,-2.5828374036,Apartment,Entire home/apt,2,1,1,1,55,2,126,2018-11-05,3.22,95,10,9,10,10,10,9,1,260
7178384,Victorian house in Montpelier,1297767,Lawrence,Ashley,BS6 5ES,51.4696096255,-2.5844119026,Townhouse,Entire home/apt,6,1,3,3,215,2,57,2018-10-28,1.46,98,10,10,10,10,10,10,3,30
7333434,Charming and Light Victorian house,37134676,Sally,St George West,BS5 9ET,51.4603991675,-2.5503564248,Townhouse,Entire home/apt,4,1,2,2,63,2,104,2018-09-20,2.58,94,10,9,10,10,9,10,1,97
7361546,Family Home in Bristol,14238501,John,Lockleaze,BS7 9NA,51.4824935981,-2.5777100004,House,Entire home/apt,8,2,4,5,140,5,6,2017-08-16,0.15,90,9,10,10,10,8,9,1,0
7407521,Large double room in Montpelier,1297767,Lawrence,Ashley,BS6 5ES,51.4692292987,-2.5833036398,Townhouse,Private room,2,1,1,1,41,2,133,2018-10-19,3.33,99,10,10,10,10,10,10,3,30
7409409,Cosy dbl bed nr cntr,38822661,Joe,Windmill Hill,BS3 4LY,51.4388159252,-2.5934415594,House,Private room,1,1,1,1,35,4,2,2015-11-15,0.05,100,10,10,10,10,10,10,1,88
7498609,The spacious single or double bed in Bishopston,1950884,Sonia,Redland,BS7 8PY,51.478192226,-2.591443805,House,Private room,2,1,1,2,46,1,3,2018-10-30,0.2,87,10,10,10,10,10,10,5,8
7524809,Bright and peaceful converted flat,22986282,Jannah,Easton,BS5 6EH,51.4666482234,-2.5563198942,Apartment,Entire home/apt,3,0.5,2,1,50,2,3,2015-09-07,0.08,90,9,9,10,10,9,10,1,0
7526825,"BS6, attic room & breakfast,  near Gloucester Rd",9435176,Cecilia,Ashley,BS6 5EX,51.4682375941,-2.5880484637,House,Private room,2,1,1,1,34,1,157,2018-11-10,3.92,97,10,10,10,10,10,10,2,0
7582261,Lovely Clifton village flat Bristol,16236393,Lyn,Clifton,BS8 4BT,51.455839642,-2.6195815599,Apartment,Entire home/apt,5,1,3,3,135,3,25,2016-11-27,0.71,96,10,10,10,10,10,9,1,0
7590718,Spacious apartment Heart of Clifton,37569684,Noah & Family,Clifton,BS8 3AP,51.4580545508,-2.6143042726,Apartment,Entire home/apt,4,1,1,2,89,2,197,2018-11-16,5.05,99,10,10,10,10,10,10,1,307
7591680,"Calm and lovely, near city centre",15930299,Simon,Cotham,BS6 5TP,51.4636978181,-2.5952937344,House,Private room,1,1,1,1,26,16,10,2018-09-30,0.26,98,10,10,10,10,10,10,1,244
7592135,Clifton Stylish 1 Bed & Parkng,35535415,Sally,Clifton,BS8 4RB,51.4522124486,-2.6172958874,Apartment,Entire home/apt,2,1,1,1,90,2,34,2016-12-04,0.85,96,10,10,10,10,10,9,1,0
7605079,"Bright, arty, spacious 3 double bed home w. garden",2323987,Jess And Rory,Knowle,BS4 2LB,51.4359934532,-2.5644534878,Townhouse,Entire home/apt,6,2.5,4,4,120,2,12,2017-12-10,0.62,98,9,9,10,10,9,9,2,0
7605787,Duplex Flat in the heart of Bristol,3631475,Colin,Central,BS1 6BN,51.4530027996,-2.5896281045,Apartment,Entire home/apt,4,1,2,2,105,3,8,2016-06-26,0.2,80,8,7,9,9,9,8,1,347
7656066,Lovely double room & en-suite nr centre,36435622,Sarah,Knowle,BS3 5DY,51.4332131689,-2.578657377,House,Private room,2,2,1,1,35,2,95,2018-05-19,2.44,96,10,9,10,10,9,10,1,0
7677840,"Attic room, spectacular views, nr centre, b.fast",9435176,Cecilia,Ashley,BS6 5EX,51.4679566139,-2.5882447249,Bed and breakfast,Private room,2,1,1,1,33,1,138,2018-11-11,3.46,98,10,10,10,10,10,10,2,257
